date,close,predict,prob_up,real,correct,ret,equity,idx
2024-10-31,31.07,跌↓,37.8,跌↓,✓,-9.98%,0.741,491
2024-11-01,27.97,涨↑,62.7,涨↑,✓,+1.93%,0.7553,492
2024-11-04,28.51,跌↓,44.0,涨↑,✗,+3.93%,0.7553,493
2024-11-05,29.63,跌↓,48.0,涨↑,✗,+0.54%,0.7553,494
2024-11-06,29.79,跌↓,40.8,涨↑,✗,+0.37%,0.7553,495
2024-11-07,29.9,跌↓,50.9,涨↑,✗,+1.64%,0.7553,496
2024-11-08,30.39,跌↓,46.7,涨↑,✗,+5.56%,0.7553,497
2024-11-11,32.08,跌↓,43.9,涨↑,✗,+3.80%,0.7553,498
2024-11-12,33.3,跌↓,38.4,跌↓,✓,-0.81%,0.7553,499
2024-11-13,33.03,跌↓,39.6,跌↓,✓,-5.60%,0.7553,500
2024-11-14,31.18,跌↓,52.8,跌↓,✓,-4.49%,0.7553,501
2024-11-15,29.78,跌↓,43.9,跌↓,✓,-4.87%,0.7553,502
2024-11-18,28.33,跌↓,42.3,涨↑,✗,+3.49%,0.7553,503
2024-11-19,29.32,跌↓,50.9,涨↑,✗,+0.07%,0.7553,504
2024-11-20,29.34,跌↓,52.4,跌↓,✓,-0.72%,0.7553,505
2024-11-21,29.13,跌↓,53.2,跌↓,✓,-4.63%,0.7553,506
2024-11-22,27.78,涨↑,60.3,跌↓,✗,-1.76%,0.742,507
2024-11-25,27.29,跌↓,48.3,跌↓,✓,-1.83%,0.742,508
2024-11-26,26.79,涨↑,59.4,涨↑,✓,+2.46%,0.7603,509
2024-11-27,27.45,涨↑,57.1,跌↓,✗,-0.98%,0.7528,510
2024-11-28,27.18,涨↑,58.3,涨↑,✓,+1.84%,0.7667,511
2024-11-29,27.68,涨↑,55.9,涨↑,✓,+1.59%,0.7789,512
2024-12-02,28.12,跌↓,49.5,跌↓,✓,-1.28%,0.7789,513
2024-12-03,27.76,跌↓,52.5,涨↑,✗,+1.80%,0.7789,514
2024-12-04,28.26,跌↓,45.7,跌↓,✓,-0.35%,0.7789,515
2024-12-05,28.16,跌↓,42.8,涨↑,✗,+0.46%,0.7789,516
2024-12-06,28.29,跌↓,45.5,跌↓,✓,-1.77%,0.7789,517
2024-12-09,27.79,跌↓,53.6,涨↑,✗,+0.04%,0.7789,518
2024-12-10,27.8,跌↓,50.0,涨↑,✗,+0.86%,0.7789,519
2024-11-13,33.03,跌↓,44.6,跌↓,✓,-5.60%,0.7789,500
2024-11-14,31.18,涨↑,61.8,跌↓,✗,-4.49%,0.7439,501
2024-11-15,29.78,涨↑,54.6,跌↓,✗,-4.87%,0.7077,502
2024-11-18,28.33,跌↓,50.5,涨↑,✗,+3.49%,0.7077,503
2024-11-19,29.32,涨↑,60.6,涨↑,✓,+0.07%,0.7082,504
2024-11-20,29.34,涨↑,64.2,跌↓,✗,-0.72%,0.7031,505
2024-11-21,29.13,涨↑,59.8,跌↓,✗,-4.63%,0.6705,506
2024-11-22,27.78,涨↑,64.1,跌↓,✗,-1.76%,0.6587,507
2024-11-25,27.29,跌↓,50.2,跌↓,✓,-1.83%,0.6587,508
2024-11-26,26.79,涨↑,62.4,涨↑,✓,+2.46%,0.6749,509
2024-11-27,27.45,涨↑,59.4,跌↓,✗,-0.98%,0.6683,510
2024-11-28,27.18,涨↑,61.0,涨↑,✓,+1.84%,0.6806,511
2024-11-29,27.68,涨↑,63.7,涨↑,✓,+1.59%,0.6914,512
2024-12-02,28.12,涨↑,55.0,跌↓,✗,-1.28%,0.6825,513
2024-12-03,27.76,跌↓,53.5,涨↑,✗,+1.80%,0.6825,514
2024-12-04,28.26,跌↓,49.1,跌↓,✓,-0.35%,0.6825,515
2024-12-05,28.16,跌↓,46.7,涨↑,✗,+0.46%,0.6825,516
2024-12-06,28.29,涨↑,58.2,跌↓,✗,-1.77%,0.6705,517
2024-12-09,27.79,涨↑,63.2,涨↑,✓,+0.04%,0.6707,518
2024-12-10,27.8,涨↑,60.9,涨↑,✓,+0.86%,0.6765,519
2024-12-11,28.04,跌↓,50.6,跌↓,✓,-0.39%,0.6765,520
2024-12-12,27.93,跌↓,48.2,涨↑,✗,+0.68%,0.6765,521
2024-12-13,28.12,跌↓,52.0,跌↓,✓,-2.70%,0.6765,522
