date,close,predict,prob_up,real,correct,ret,equity,idx
2025-04-08,31.91,跌↓,30.8,涨↑,✗,+0.97%,1.1596,595
2025-04-09,32.22,跌↓,31.4,跌↓,✓,-2.14%,1.1596,596
2025-04-10,31.53,跌↓,34.6,跌↓,✓,-4.03%,1.1596,597
2025-04-11,30.26,跌↓,42.5,涨↑,✗,+1.78%,1.1596,598
2025-04-14,30.8,跌↓,45.3,涨↑,✗,+1.10%,1.1596,599
2025-04-15,31.14,跌↓,41.2,跌↓,✓,-2.79%,1.1596,600
2025-04-16,30.27,跌↓,39.7,跌↓,✓,-0.56%,1.1596,601
2025-04-17,30.1,跌↓,35.8,跌↓,✓,-3.52%,1.1596,602
2025-04-18,29.04,跌↓,40.4,涨↑,✗,+0.79%,1.1596,603
2025-04-21,29.27,跌↓,40.7,跌↓,✓,-0.51%,1.1596,604
2025-04-22,29.12,跌↓,49.4,跌↓,✓,-1.99%,1.1596,605
2025-04-23,28.54,跌↓,42.2,跌↓,✓,+0.00%,1.1596,606
2025-04-24,28.54,跌↓,48.7,涨↑,✗,+1.09%,1.1596,607
2025-04-25,28.85,涨↑,52.5,跌↓,✗,-1.01%,1.1479,608
2025-04-28,28.56,涨↑,53.9,涨↑,✓,+2.28%,1.174,609
2025-04-29,29.21,涨↑,51.8,跌↓,✗,+0.00%,1.174,610
2025-04-30,29.21,涨↑,56.4,涨↑,✓,+0.10%,1.1752,611
2025-05-06,29.24,涨↑,58.9,涨↑,✓,+1.64%,1.1945,612
2025-05-07,29.72,涨↑,60.2,跌↓,✗,-0.87%,1.1841,613
2025-05-08,29.46,涨↑,57.9,跌↓,✗,-3.09%,1.1475,614
2025-05-09,28.55,涨↑,55.9,涨↑,✓,+0.25%,1.1503,615
2025-05-12,28.62,涨↑,60.1,跌↓,✗,-1.50%,1.133,616
2025-05-13,28.19,涨↑,54.5,涨↑,✓,+0.71%,1.1411,617
2025-05-14,28.39,涨↑,56.0,涨↑,✓,+1.02%,1.1527,618
2025-05-15,28.68,涨↑,54.4,跌↓,✗,-1.57%,1.1346,619
2025-04-15,31.14,跌↓,49.2,跌↓,✓,-2.79%,1.1346,600
2025-04-16,30.27,跌↓,46.9,跌↓,✓,-0.56%,1.1346,601
2025-04-17,30.1,跌↓,39.3,跌↓,✓,-3.52%,1.1346,602
2025-04-18,29.04,跌↓,47.0,涨↑,✗,+0.79%,1.1346,603
2025-04-21,29.27,跌↓,43.5,跌↓,✓,-0.51%,1.1346,604
2025-04-22,29.12,涨↑,53.9,跌↓,✗,-1.99%,1.112,605
2025-04-23,28.54,跌↓,46.0,跌↓,✓,+0.00%,1.112,606
2025-04-24,28.54,涨↑,51.8,涨↑,✓,+1.09%,1.1241,607
2025-04-25,28.85,涨↑,54.1,跌↓,✗,-1.01%,1.1128,608
2025-04-28,28.56,涨↑,58.1,涨↑,✓,+2.28%,1.1382,609
2025-04-29,29.21,涨↑,53.7,跌↓,✗,+0.00%,1.1382,610
2025-04-30,29.21,涨↑,57.2,涨↑,✓,+0.10%,1.1393,611
2025-05-06,29.24,涨↑,61.1,涨↑,✓,+1.64%,1.158,612
2025-05-07,29.72,涨↑,62.7,跌↓,✗,-0.87%,1.1479,613
2025-05-08,29.46,涨↑,59.4,跌↓,✗,-3.09%,1.1124,614
2025-05-09,28.55,涨↑,55.1,涨↑,✓,+0.25%,1.1152,615
2025-05-12,28.62,涨↑,60.9,跌↓,✗,-1.50%,1.0984,616
2025-05-13,28.19,涨↑,57.4,涨↑,✓,+0.71%,1.1062,617
2025-05-14,28.39,涨↑,60.2,涨↑,✓,+1.02%,1.1175,618
2025-05-15,28.68,涨↑,54.6,跌↓,✗,-1.57%,1.1,619
2025-05-16,28.23,跌↓,44.5,涨↑,✗,+0.60%,1.1,620
2025-05-19,28.4,跌↓,43.4,涨↑,✗,+0.99%,1.1,621
2025-05-20,28.68,跌↓,47.0,跌↓,✓,-0.52%,1.1,622
2025-05-21,28.53,跌↓,49.6,跌↓,✓,-5.15%,1.1,623
2025-05-22,27.06,涨↑,59.8,跌↓,✗,-0.37%,1.0959,624
2025-05-23,26.96,涨↑,58.8,涨↑,✓,+0.70%,1.1036,625
2025-05-26,27.15,涨↑,62.4,跌↓,✗,-0.44%,1.0987,626
2025-05-27,27.03,涨↑,57.1,跌↓,✗,-0.67%,1.0914,627
2025-05-28,26.85,涨↑,60.6,涨↑,✓,+1.01%,1.1024,628
2025-05-29,27.12,涨↑,52.4,涨↑,✓,+7.19%,1.1817,629
2025-04-29,29.21,跌↓,50.5,跌↓,✓,+0.00%,1.1817,610
2025-04-30,29.21,涨↑,55.3,涨↑,✓,+0.10%,1.1829,611
2025-05-06,29.24,涨↑,54.9,涨↑,✓,+1.64%,1.2023,612
2025-05-07,29.72,涨↑,59.8,跌↓,✗,-0.87%,1.1918,613
2025-05-08,29.46,涨↑,57.6,跌↓,✗,-3.09%,1.155,614
2025-05-09,28.55,涨↑,56.8,涨↑,✓,+0.25%,1.1578,615
2025-05-12,28.62,涨↑,63.0,跌↓,✗,-1.50%,1.1404,616
2025-05-13,28.19,涨↑,54.2,涨↑,✓,+0.71%,1.1485,617
2025-05-14,28.39,涨↑,55.1,涨↑,✓,+1.02%,1.1602,618
2025-05-15,28.68,涨↑,51.5,跌↓,✗,-1.57%,1.142,619
2025-05-16,28.23,跌↓,41.0,涨↑,✗,+0.60%,1.142,620
2025-05-19,28.4,跌↓,44.5,涨↑,✗,+0.99%,1.142,621
2025-05-20,28.68,跌↓,48.4,跌↓,✓,-0.52%,1.142,622
2025-05-21,28.53,跌↓,46.6,跌↓,✓,-5.15%,1.142,623
2025-05-22,27.06,涨↑,62.0,跌↓,✗,-0.37%,1.1378,624
2025-05-23,26.96,涨↑,60.2,涨↑,✓,+0.70%,1.1458,625
2025-05-26,27.15,涨↑,59.8,跌↓,✗,-0.44%,1.1408,626
2025-05-27,27.03,涨↑,55.2,跌↓,✗,-0.67%,1.1332,627
2025-05-28,26.85,涨↑,61.3,涨↑,✓,+1.01%,1.1446,628
2025-05-29,27.12,涨↑,51.5,涨↑,✓,+7.19%,1.2269,629
2025-05-30,29.07,跌↓,34.1,涨↑,✗,+4.27%,1.2269,630
2025-06-03,30.31,跌↓,32.5,涨↑,✗,+0.79%,1.2269,631
2025-06-04,30.55,跌↓,33.8,跌↓,✓,-2.91%,1.2269,632
2025-06-05,29.66,跌↓,41.9,涨↑,✗,+4.59%,1.2269,633
2025-06-06,31.02,跌↓,37.6,涨↑,✗,+4.26%,1.2269,634
2025-06-09,32.34,跌↓,33.9,跌↓,✓,-1.61%,1.2269,635
2025-06-10,31.82,跌↓,35.0,涨↑,✗,+7.70%,1.2269,636
2025-06-11,34.27,跌↓,33.1,跌↓,✓,-1.75%,1.2269,637
2025-06-12,33.67,跌↓,34.2,跌↓,✓,-1.75%,1.2269,638
2025-06-13,33.08,跌↓,36.4,涨↑,✗,+0.60%,1.2269,639
2025-05-16,28.23,跌↓,41.6,涨↑,✗,+0.60%,1.2269,620
2025-05-19,28.4,跌↓,43.8,涨↑,✗,+0.99%,1.2269,621
2025-05-20,28.68,跌↓,46.9,跌↓,✓,-0.52%,1.2269,622
2025-05-21,28.53,跌↓,49.1,跌↓,✓,-5.15%,1.2269,623
2025-05-22,27.06,涨↑,63.4,跌↓,✗,-0.37%,1.2223,624
2025-05-23,26.96,涨↑,59.5,涨↑,✓,+0.70%,1.2309,625
2025-05-26,27.15,涨↑,60.8,跌↓,✗,-0.44%,1.2255,626
2025-05-27,27.03,涨↑,58.8,跌↓,✗,-0.67%,1.2173,627
2025-05-28,26.85,涨↑,65.0,涨↑,✓,+1.01%,1.2296,628
2025-05-29,27.12,涨↑,52.3,涨↑,✓,+7.19%,1.318,629
2025-05-30,29.07,跌↓,36.9,涨↑,✗,+4.27%,1.318,630
2025-06-03,30.31,跌↓,35.2,涨↑,✗,+0.79%,1.318,631
2025-06-04,30.55,跌↓,39.3,跌↓,✓,-2.91%,1.318,632
2025-06-05,29.66,跌↓,47.5,涨↑,✗,+4.59%,1.318,633
2025-06-06,31.02,跌↓,34.3,涨↑,✗,+4.26%,1.318,634
2025-06-09,32.34,跌↓,32.0,跌↓,✓,-1.61%,1.318,635
2025-06-10,31.82,跌↓,37.4,涨↑,✗,+7.70%,1.318,636
2025-06-11,34.27,跌↓,32.9,跌↓,✓,-1.75%,1.318,637
2025-06-12,33.67,跌↓,38.8,跌↓,✓,-1.75%,1.318,638
2025-06-13,33.08,跌↓,43.0,涨↑,✗,+0.60%,1.318,639
2025-06-16,33.28,跌↓,42.8,跌↓,✓,-0.24%,1.318,640
2025-06-17,33.2,跌↓,47.8,跌↓,✓,-1.20%,1.318,641
2025-06-18,32.8,涨↑,51.9,涨↑,✓,+0.30%,1.322,642
2025-06-19,32.9,跌↓,38.7,跌↓,✓,-1.76%,1.322,643
2025-06-20,32.32,跌↓,45.5,跌↓,✓,-1.36%,1.322,644
2025-06-23,31.88,跌↓,49.5,涨↑,✗,+1.19%,1.322,645
2025-06-24,32.26,涨↑,55.7,跌↓,✗,-1.21%,1.306,646
2025-06-25,31.87,涨↑,51.8,跌↓,✗,-2.73%,1.2704,647
2025-06-26,31.0,涨↑,62.1,涨↑,✓,+0.42%,1.2757,648
2025-06-27,31.13,涨↑,56.0,跌↓,✗,-1.25%,1.2597,649
2025-05-30,29.07,跌↓,38.4,涨↑,✗,+4.27%,1.2597,630
2025-06-03,30.31,跌↓,34.8,涨↑,✗,+0.79%,1.2597,631
2025-06-04,30.55,跌↓,34.7,跌↓,✓,-2.91%,1.2597,632
2025-06-05,29.66,跌↓,44.5,涨↑,✗,+4.59%,1.2597,633
2025-06-06,31.02,跌↓,34.6,涨↑,✗,+4.26%,1.2597,634
2025-06-09,32.34,跌↓,32.8,跌↓,✓,-1.61%,1.2597,635
2025-06-10,31.82,跌↓,37.4,涨↑,✗,+7.70%,1.2597,636
2025-06-11,34.27,跌↓,31.5,跌↓,✓,-1.75%,1.2597,637
2025-06-12,33.67,跌↓,36.5,跌↓,✓,-1.75%,1.2597,638
2025-06-13,33.08,跌↓,43.5,涨↑,✗,+0.60%,1.2597,639
2025-06-16,33.28,跌↓,38.9,跌↓,✓,-0.24%,1.2597,640
2025-06-17,33.2,跌↓,43.9,跌↓,✓,-1.20%,1.2597,641
2025-06-18,32.8,涨↑,52.9,涨↑,✓,+0.30%,1.2636,642
2025-06-19,32.9,跌↓,43.2,跌↓,✓,-1.76%,1.2636,643
2025-06-20,32.32,跌↓,47.1,跌↓,✓,-1.36%,1.2636,644
2025-06-23,31.88,跌↓,47.7,涨↑,✗,+1.19%,1.2636,645
2025-06-24,32.26,涨↑,54.6,跌↓,✗,-1.21%,1.2483,646
2025-06-25,31.87,涨↑,52.4,跌↓,✗,-2.73%,1.2142,647
2025-06-26,31.0,涨↑,60.5,涨↑,✓,+0.42%,1.2193,648
2025-06-27,31.13,涨↑,56.6,跌↓,✗,-1.25%,1.204,649
2025-06-30,30.74,涨↑,52.4,涨↑,✓,+0.68%,1.2122,650
2025-07-01,30.95,涨↑,59.9,涨↑,✓,+2.07%,1.2373,651
2025-07-02,31.59,跌↓,41.8,涨↑,✗,+1.77%,1.2373,652
2025-07-03,32.15,跌↓,35.5,涨↑,✗,+0.72%,1.2373,653
2025-07-04,32.38,跌↓,47.6,跌↓,✓,-3.61%,1.2373,654
2025-07-07,31.21,跌↓,40.6,跌↓,✓,-0.74%,1.2373,655
2025-07-08,30.98,跌↓,44.4,涨↑,✗,+2.07%,1.2373,656
2025-07-09,31.62,跌↓,49.3,跌↓,✓,-0.22%,1.2373,657
2025-07-10,31.55,跌↓,37.7,涨↑,✗,+0.41%,1.2373,658
2025-07-11,31.68,跌↓,43.6,跌↓,✓,-1.39%,1.2373,659
2025-06-16,33.28,跌↓,42.9,跌↓,✓,-0.24%,1.2373,640
2025-06-17,33.2,跌↓,43.9,跌↓,✓,-1.20%,1.2373,641
2025-06-18,32.8,涨↑,54.9,涨↑,✓,+0.30%,1.2411,642
2025-06-19,32.9,跌↓,44.6,跌↓,✓,-1.76%,1.2411,643
2025-06-20,32.32,跌↓,47.3,跌↓,✓,-1.36%,1.2411,644
2025-06-23,31.88,跌↓,50.8,涨↑,✗,+1.19%,1.2411,645
2025-06-24,32.26,涨↑,56.7,跌↓,✗,-1.21%,1.2261,646
2025-06-25,31.87,涨↑,52.3,跌↓,✗,-2.73%,1.1926,647
2025-06-26,31.0,涨↑,60.4,涨↑,✓,+0.42%,1.1976,648
2025-06-27,31.13,涨↑,57.3,跌↓,✗,-1.25%,1.1826,649
2025-06-30,30.74,跌↓,50.7,涨↑,✗,+0.68%,1.1826,650
2025-07-01,30.95,涨↑,55.0,涨↑,✓,+2.07%,1.2071,651
2025-07-02,31.59,跌↓,46.2,涨↑,✗,+1.77%,1.2071,652
2025-07-03,32.15,跌↓,36.9,涨↑,✗,+0.72%,1.2071,653
2025-07-04,32.38,跌↓,43.4,跌↓,✓,-3.61%,1.2071,654
2025-07-07,31.21,跌↓,47.9,跌↓,✓,-0.74%,1.2071,655
2025-07-08,30.98,跌↓,45.5,涨↑,✗,+2.07%,1.2071,656
2025-07-09,31.62,涨↑,54.3,跌↓,✗,-0.22%,1.2044,657
2025-07-10,31.55,跌↓,40.7,涨↑,✗,+0.41%,1.2044,658
2025-07-11,31.68,跌↓,44.1,跌↓,✓,-1.39%,1.2044,659
2025-07-14,31.24,跌↓,40.6,跌↓,✓,-3.87%,1.2044,660
2025-07-15,30.03,跌↓,49.8,涨↑,✗,+0.73%,1.2044,661
2025-07-16,30.25,涨↑,52.5,跌↓,✗,-0.10%,1.2032,662
2025-07-17,30.22,跌↓,42.3,涨↑,✗,+0.63%,1.2032,663
2025-07-18,30.41,跌↓,43.1,涨↑,✗,+9.01%,1.2032,664
2025-07-21,33.15,跌↓,38.8,涨↑,✗,+7.69%,1.2032,665
2025-07-22,35.7,跌↓,38.1,跌↓,✓,-0.59%,1.2032,666
2025-07-23,35.49,跌↓,34.8,跌↓,✓,+0.00%,1.2032,667
2025-07-24,35.49,跌↓,40.6,跌↓,✓,-1.10%,1.2032,668
2025-07-25,35.1,涨↑,56.7,跌↓,✗,-1.25%,1.1881,669
2025-06-30,30.74,跌↓,44.6,涨↑,✗,+0.68%,1.1881,650
2025-07-01,30.95,涨↑,51.5,涨↑,✓,+2.07%,1.2127,651
2025-07-02,31.59,跌↓,47.2,涨↑,✗,+1.77%,1.2127,652
2025-07-03,32.15,跌↓,37.6,涨↑,✗,+0.72%,1.2127,653
2025-07-04,32.38,跌↓,45.4,跌↓,✓,-3.61%,1.2127,654
2025-07-07,31.21,跌↓,48.0,跌↓,✓,-0.74%,1.2127,655
2025-07-08,30.98,跌↓,43.8,涨↑,✗,+2.07%,1.2127,656
2025-07-09,31.62,涨↑,52.6,跌↓,✗,-0.22%,1.21,657
2025-07-10,31.55,跌↓,42.0,涨↑,✗,+0.41%,1.21,658
2025-07-11,31.68,跌↓,46.4,跌↓,✓,-1.39%,1.21,659
2025-07-14,31.24,跌↓,39.7,跌↓,✓,-3.87%,1.21,660
2025-07-15,30.03,涨↑,51.4,涨↑,✓,+0.73%,1.2189,661
2025-07-16,30.25,涨↑,54.7,跌↓,✗,-0.10%,1.2177,662
2025-07-17,30.22,跌↓,40.2,涨↑,✗,+0.63%,1.2177,663
2025-07-18,30.41,跌↓,42.3,涨↑,✗,+9.01%,1.2177,664
2025-07-21,33.15,跌↓,42.5,涨↑,✗,+7.69%,1.2177,665
2025-07-22,35.7,跌↓,39.7,跌↓,✓,-0.59%,1.2177,666
2025-07-23,35.49,跌↓,35.2,跌↓,✓,+0.00%,1.2177,667
2025-07-24,35.49,跌↓,38.3,跌↓,✓,-1.10%,1.2177,668
2025-07-25,35.1,涨↑,52.5,跌↓,✗,-1.25%,1.2024,669
2025-07-28,34.66,跌↓,41.8,跌↓,✓,-6.87%,1.2024,670
2025-07-29,32.28,跌↓,41.9,涨↑,✗,+0.25%,1.2024,671
2025-07-30,32.36,跌↓,39.0,跌↓,✓,-1.11%,1.2024,672
2025-07-31,32.0,跌↓,47.5,跌↓,✓,-0.84%,1.2024,673
2025-08-01,31.73,跌↓,45.6,涨↑,✗,+0.22%,1.2024,674
2025-08-04,31.8,跌↓,47.6,涨↑,✗,+0.16%,1.2024,675
2025-08-05,31.85,跌↓,36.9,涨↑,✗,+1.35%,1.2024,676
2025-08-06,32.28,跌↓,39.1,涨↑,✗,+0.22%,1.2024,677
2025-08-07,32.35,跌↓,39.9,涨↑,✗,+2.53%,1.2024,678
2025-08-08,33.17,跌↓,50.6,跌↓,✓,-0.15%,1.2024,679
2025-07-14,31.24,跌↓,40.5,跌↓,✓,-3.87%,1.2024,660
2025-07-15,30.03,跌↓,50.4,涨↑,✗,+0.73%,1.2024,661
2025-07-16,30.25,涨↑,56.8,跌↓,✗,-0.10%,1.2012,662
2025-07-17,30.22,跌↓,44.3,涨↑,✗,+0.63%,1.2012,663
2025-07-18,30.41,跌↓,44.5,涨↑,✗,+9.01%,1.2012,664
2025-07-21,33.15,跌↓,42.9,涨↑,✗,+7.69%,1.2012,665
2025-07-22,35.7,跌↓,40.5,跌↓,✓,-0.59%,1.2012,666
2025-07-23,35.49,跌↓,34.2,跌↓,✓,+0.00%,1.2012,667
2025-07-24,35.49,跌↓,36.9,跌↓,✓,-1.10%,1.2012,668
2025-07-25,35.1,跌↓,49.1,跌↓,✓,-1.25%,1.2012,669
2025-07-28,34.66,跌↓,42.6,跌↓,✓,-6.87%,1.2012,670
2025-07-29,32.28,跌↓,41.1,涨↑,✗,+0.25%,1.2012,671
2025-07-30,32.36,跌↓,36.6,跌↓,✓,-1.11%,1.2012,672
2025-07-31,32.0,跌↓,47.3,跌↓,✓,-0.84%,1.2012,673
2025-08-01,31.73,跌↓,47.6,涨↑,✗,+0.22%,1.2012,674
2025-08-04,31.8,跌↓,48.8,涨↑,✗,+0.16%,1.2012,675
2025-08-05,31.85,跌↓,42.4,涨↑,✗,+1.35%,1.2012,676
2025-08-06,32.28,跌↓,43.8,涨↑,✗,+0.22%,1.2012,677
2025-08-07,32.35,跌↓,41.3,涨↑,✗,+2.53%,1.2012,678
2025-08-08,33.17,涨↑,51.6,跌↓,✗,-0.15%,1.1994,679
2025-08-11,33.12,涨↑,53.9,跌↓,✗,-1.60%,1.1802,680
2025-08-12,32.59,跌↓,47.7,跌↓,✓,-0.49%,1.1802,681
2025-08-13,32.43,涨↑,53.1,跌↓,✗,-2.10%,1.1554,682
2025-08-14,31.75,涨↑,58.9,涨↑,✓,+0.47%,1.1609,683
2025-08-15,31.9,涨↑,61.6,涨↑,✓,+0.56%,1.1675,684
2025-08-18,32.08,跌↓,48.4,涨↑,✗,+0.81%,1.1675,685
2025-08-19,32.34,跌↓,38.4,涨↑,✗,+0.49%,1.1675,686
2025-08-20,32.5,跌↓,44.6,涨↑,✗,+2.15%,1.1675,687
2025-08-21,33.2,跌↓,35.2,跌↓,✓,-0.54%,1.1675,688
2025-08-22,33.02,跌↓,46.6,涨↑,✗,+0.76%,1.1675,689
2025-07-28,34.66,跌↓,36.5,跌↓,✓,-6.87%,1.1675,670
2025-07-29,32.28,跌↓,38.5,涨↑,✗,+0.25%,1.1675,671
2025-07-30,32.36,跌↓,32.9,跌↓,✓,-1.11%,1.1675,672
2025-07-31,32.0,跌↓,45.1,跌↓,✓,-0.84%,1.1675,673
2025-08-01,31.73,跌↓,42.7,涨↑,✗,+0.22%,1.1675,674
2025-08-04,31.8,跌↓,50.0,涨↑,✗,+0.16%,1.1675,675
2025-08-05,31.85,跌↓,45.8,涨↑,✗,+1.35%,1.1675,676
2025-08-06,32.28,跌↓,42.4,涨↑,✗,+0.22%,1.1675,677
2025-08-07,32.35,跌↓,39.4,涨↑,✗,+2.53%,1.1675,678
2025-08-08,33.17,跌↓,47.3,跌↓,✓,-0.15%,1.1675,679
2025-08-11,33.12,涨↑,53.4,跌↓,✗,-1.60%,1.1488,680
2025-08-12,32.59,涨↑,53.0,跌↓,✗,-0.49%,1.1431,681
2025-08-13,32.43,涨↑,52.8,跌↓,✗,-2.10%,1.1192,682
2025-08-14,31.75,涨↑,61.1,涨↑,✓,+0.47%,1.1245,683
2025-08-15,31.9,涨↑,62.9,涨↑,✓,+0.56%,1.1308,684
2025-08-18,32.08,跌↓,48.2,涨↑,✗,+0.81%,1.1308,685
2025-08-19,32.34,跌↓,39.4,涨↑,✗,+0.49%,1.1308,686
2025-08-20,32.5,跌↓,45.7,涨↑,✗,+2.15%,1.1308,687
2025-08-21,33.2,跌↓,34.3,跌↓,✓,-0.54%,1.1308,688
2025-08-22,33.02,跌↓,45.7,涨↑,✗,+0.76%,1.1308,689
2025-08-25,33.27,跌↓,44.0,涨↑,✗,+3.34%,1.1308,690
2025-08-26,34.38,跌↓,41.6,跌↓,✓,-4.30%,1.1308,691
2025-08-27,32.9,涨↑,55.9,跌↓,✗,-1.79%,1.1105,692
2025-08-28,32.31,跌↓,49.9,跌↓,✓,-0.65%,1.1105,693
2025-08-29,32.1,跌↓,48.8,涨↑,✗,+1.18%,1.1105,694
2025-09-01,32.48,跌↓,48.6,跌↓,✓,-2.03%,1.1105,695
2025-09-02,31.82,涨↑,62.0,跌↓,✗,-3.11%,1.076,696
2025-09-03,30.83,涨↑,59.0,涨↑,✓,+0.78%,1.0843,697
2025-09-04,31.07,跌↓,48.8,涨↑,✗,+1.00%,1.0843,698
2025-09-05,31.38,涨↑,52.5,涨↑,✓,+4.53%,1.1334,699
2025-08-11,33.12,涨↑,50.8,跌↓,✗,-1.60%,1.1153,680
2025-08-12,32.59,涨↑,56.8,跌↓,✗,-0.49%,1.1098,681
2025-08-13,32.43,涨↑,56.2,跌↓,✗,-2.10%,1.0865,682
2025-08-14,31.75,涨↑,62.8,涨↑,✓,+0.47%,1.0917,683
2025-08-15,31.9,涨↑,65.0,涨↑,✓,+0.56%,1.0978,684
2025-08-18,32.08,跌↓,48.8,涨↑,✗,+0.81%,1.0978,685
2025-08-19,32.34,跌↓,36.3,涨↑,✗,+0.49%,1.0978,686
2025-08-20,32.5,跌↓,42.7,涨↑,✗,+2.15%,1.0978,687
2025-08-21,33.2,跌↓,35.7,跌↓,✓,-0.54%,1.0978,688
2025-08-22,33.02,跌↓,48.0,涨↑,✗,+0.76%,1.0978,689
2025-08-25,33.27,跌↓,44.0,涨↑,✗,+3.34%,1.0978,690
2025-08-26,34.38,跌↓,38.2,跌↓,✓,-4.30%,1.0978,691
2025-08-27,32.9,涨↑,54.9,跌↓,✗,-1.79%,1.0781,692
2025-08-28,32.31,涨↑,53.9,跌↓,✗,-0.65%,1.0711,693
2025-08-29,32.1,跌↓,49.4,涨↑,✗,+1.18%,1.0711,694
2025-09-01,32.48,跌↓,47.5,跌↓,✓,-2.03%,1.0711,695
2025-09-02,31.82,涨↑,58.4,跌↓,✗,-3.11%,1.0378,696
2025-09-03,30.83,涨↑,62.2,涨↑,✓,+0.78%,1.0459,697
2025-09-04,31.07,涨↑,53.9,涨↑,✓,+1.00%,1.0563,698
2025-09-05,31.38,涨↑,56.3,涨↑,✓,+4.53%,1.1041,699
2025-09-08,32.8,涨↑,54.1,跌↓,✗,-1.22%,1.0906,700
2025-09-09,32.4,涨↑,59.4,涨↑,✓,+0.43%,1.0954,701
2025-09-10,32.54,跌↓,47.8,涨↑,✗,+2.98%,1.0954,702
2025-09-11,33.51,涨↑,57.2,涨↑,✓,+0.72%,1.1032,703
2025-09-12,33.75,跌↓,49.2,涨↑,✗,+2.22%,1.1032,704
2025-09-15,34.5,涨↑,54.4,跌↓,✗,-3.22%,1.0677,705
2025-09-16,33.39,涨↑,59.6,跌↓,✗,-1.29%,1.054,706
2025-09-17,32.96,跌↓,49.7,跌↓,✓,-3.82%,1.054,707
2025-09-18,31.7,涨↑,62.8,涨↑,✓,+0.79%,1.0623,708
2025-09-19,31.95,涨↑,57.8,跌↓,✗,-1.31%,1.0483,709
2025-08-25,33.27,涨↑,51.0,涨↑,✓,+3.34%,1.0833,690
2025-08-26,34.38,跌↓,41.3,跌↓,✓,-4.30%,1.0833,691
2025-08-27,32.9,涨↑,55.6,跌↓,✗,-1.79%,1.0639,692
2025-08-28,32.31,涨↑,55.0,跌↓,✗,-0.65%,1.0569,693
2025-08-29,32.1,涨↑,52.0,涨↑,✓,+1.18%,1.0695,694
2025-09-01,32.48,涨↑,53.1,跌↓,✗,-2.03%,1.0477,695
2025-09-02,31.82,涨↑,65.0,跌↓,✗,-3.11%,1.0151,696
2025-09-03,30.83,涨↑,63.6,涨↑,✓,+0.78%,1.023,697
2025-09-04,31.07,涨↑,56.1,涨↑,✓,+1.00%,1.0332,698
2025-09-05,31.38,涨↑,60.2,涨↑,✓,+4.53%,1.08,699
2025-09-08,32.8,涨↑,54.5,跌↓,✗,-1.22%,1.0668,700
2025-09-09,32.4,涨↑,58.3,涨↑,✓,+0.43%,1.0714,701
2025-09-10,32.54,跌↓,46.7,涨↑,✗,+2.98%,1.0714,702
2025-09-11,33.51,涨↑,53.8,涨↑,✓,+0.72%,1.0791,703
2025-09-12,33.75,跌↓,43.2,涨↑,✗,+2.22%,1.0791,704
2025-09-15,34.5,跌↓,50.1,跌↓,✓,-3.22%,1.0791,705
2025-09-16,33.39,涨↑,53.2,跌↓,✗,-1.29%,1.0652,706
2025-09-17,32.96,跌↓,48.6,跌↓,✓,-3.82%,1.0652,707
2025-09-18,31.7,涨↑,63.6,涨↑,✓,+0.79%,1.0736,708
2025-09-19,31.95,涨↑,53.5,跌↓,✗,-1.31%,1.0595,709
2025-09-22,31.53,涨↑,57.9,跌↓,✗,-0.95%,1.0494,710
2025-09-23,31.23,涨↑,59.2,涨↑,✓,+0.54%,1.0551,711
2025-09-24,31.4,涨↑,59.5,跌↓,✗,-1.40%,1.0403,712
2025-09-25,30.96,涨↑,63.4,跌↓,✗,-0.74%,1.0326,713
2025-09-26,30.73,涨↑,57.3,跌↓,✗,-1.63%,1.0158,714
2025-09-29,30.23,涨↑,64.0,涨↑,✓,+0.07%,1.0165,715
2025-09-30,30.25,涨↑,63.3,涨↑,✓,+0.53%,1.0219,716
2025-10-09,30.41,涨↑,67.3,涨↑,✓,+1.58%,1.038,717
2025-10-10,30.89,涨↑,57.9,跌↓,✗,-0.87%,1.0289,718
2025-10-13,30.62,涨↑,64.8,涨↑,✓,+2.51%,1.0548,719
2025-09-08,32.8,涨↑,56.1,跌↓,✗,-1.22%,1.0419,700
2025-09-09,32.4,涨↑,55.8,涨↑,✓,+0.43%,1.0464,701
2025-09-10,32.54,跌↓,46.4,涨↑,✗,+2.98%,1.0464,702
2025-09-11,33.51,涨↑,56.9,涨↑,✓,+0.72%,1.0539,703
2025-09-12,33.75,跌↓,42.2,涨↑,✗,+2.22%,1.0539,704
2025-09-15,34.5,跌↓,46.1,跌↓,✓,-3.22%,1.0539,705
2025-09-16,33.39,涨↑,51.4,跌↓,✗,-1.29%,1.0404,706
2025-09-17,32.96,跌↓,44.3,跌↓,✓,-3.82%,1.0404,707
2025-09-18,31.7,涨↑,62.5,涨↑,✓,+0.79%,1.0486,708
2025-09-19,31.95,涨↑,55.9,跌↓,✗,-1.31%,1.0348,709
2025-09-22,31.53,涨↑,58.9,跌↓,✗,-0.95%,1.0249,710
2025-09-23,31.23,涨↑,60.8,涨↑,✓,+0.54%,1.0305,711
2025-09-24,31.4,涨↑,64.1,跌↓,✗,-1.40%,1.0161,712
2025-09-25,30.96,涨↑,68.1,跌↓,✗,-0.74%,1.0085,713
2025-09-26,30.73,涨↑,62.8,跌↓,✗,-1.63%,0.9921,714
2025-09-29,30.23,涨↑,68.9,涨↑,✓,+0.07%,0.9928,715
