date,close,predict,prob_up,real,correct,ret,equity
2025-10-09,1436.78,涨↑,57.0,跌↓,✗,-0.47%,1.158
2025-10-10,1430.0,涨↑,61.9,跌↓,✗,-0.76%,1.1492
2025-09-05,1483.0,跌↓,44.2,涨↑,✗,+1.23%,1.1492
2025-09-08,1501.23,跌↓,35.7,涨↑,✗,+0.25%,1.1492
2025-09-09,1505.0,跌↓,39.7,涨↑,✗,+1.13%,1.1492
2025-09-10,1522.01,跌↓,32.6,涨↑,✗,+0.10%,1.1492
2025-09-11,1523.5,跌↓,37.0,跌↓,✓,-0.49%,1.1492
2025-09-12,1516.0,跌↓,39.3,跌↓,✓,-0.06%,1.1492
2025-09-15,1515.1,跌↓,41.2,跌↓,✓,-1.00%,1.1492
2025-09-16,1499.98,跌↓,48.4,跌↓,✓,-0.47%,1.1492
2025-09-17,1493.0,跌↓,50.8,跌↓,✓,-1.68%,1.1492
2025-09-18,1467.96,跌↓,41.4,涨↑,✗,+0.00%,1.1492
2025-09-19,1467.97,跌↓,40.6,跌↓,✓,-1.00%,1.1492
2025-09-22,1453.35,跌↓,45.1,跌↓,✓,-0.41%,1.1492
2025-09-23,1447.42,涨↑,54.8,跌↓,✗,-0.37%,1.1449
2025-09-24,1442.0,涨↑,57.6,跌↓,✗,-0.21%,1.1426
2025-09-25,1439.0,涨↑,53.1,跌↓,✗,-0.28%,1.1394
2025-09-26,1435.0,涨↑,51.3,涨↑,✓,+1.80%,1.1599
2025-09-29,1460.86,跌↓,41.6,跌↓,✓,-1.15%,1.1599
2025-09-30,1443.99,跌↓,48.4,跌↓,✓,-0.50%,1.1599
2025-10-09,1436.78,涨↑,56.5,跌↓,✗,-0.47%,1.1544
2025-10-10,1430.0,涨↑,59.4,跌↓,✗,-0.76%,1.1457
2025-10-13,1419.2,涨↑,59.0,涨↑,✓,+2.24%,1.1714
2025-10-14,1451.02,跌↓,43.3,涨↑,✗,+0.76%,1.1714
2025-10-15,1462.0,跌↓,41.5,涨↑,✗,+1.57%,1.1714
2025-10-16,1484.91,跌↓,47.6,跌↓,✓,-2.01%,1.1714
2025-10-17,1455.0,涨↑,51.9,涨↑,✓,+0.20%,1.1738
2025-10-20,1457.93,涨↑,58.8,涨↑,✓,+0.30%,1.1773
2025-10-21,1462.26,涨↑,55.9,跌↓,✗,-0.24%,1.1744
2025-10-22,1458.7,涨↑,58.6,涨↑,✓,+0.64%,1.1819
2025-10-23,1467.98,跌↓,48.9,跌↓,✓,-1.22%,1.1819
2025-10-24,1450.0,跌↓,47.3,跌↓,✓,-0.66%,1.1819
2025-09-19,1467.97,跌↓,42.1,跌↓,✓,-1.00%,1.1819
2025-09-22,1453.35,跌↓,47.9,跌↓,✓,-0.41%,1.1819
2025-09-23,1447.42,涨↑,52.6,跌↓,✗,-0.37%,1.1774
2025-09-24,1442.0,涨↑,60.2,跌↓,✗,-0.21%,1.175
2025-09-25,1439.0,涨↑,52.6,跌↓,✗,-0.28%,1.1717
2025-09-26,1435.0,跌↓,50.1,涨↑,✗,+1.80%,1.1717
2025-09-29,1460.86,跌↓,40.9,跌↓,✓,-1.15%,1.1717
2025-09-30,1443.99,跌↓,46.1,跌↓,✓,-0.50%,1.1717
2025-10-09,1436.78,涨↑,52.0,跌↓,✗,-0.47%,1.1662
2025-10-10,1430.0,涨↑,58.2,跌↓,✗,-0.76%,1.1574
2025-10-13,1419.2,涨↑,56.1,涨↑,✓,+2.24%,1.1833
2025-10-14,1451.02,跌↓,43.2,涨↑,✗,+0.76%,1.1833
2025-10-15,1462.0,跌↓,44.6,涨↑,✗,+1.57%,1.1833
2025-10-16,1484.91,跌↓,45.6,跌↓,✓,-2.01%,1.1833
2025-10-17,1455.0,涨↑,56.1,涨↑,✓,+0.20%,1.1857
2025-10-20,1457.93,涨↑,62.6,涨↑,✓,+0.30%,1.1892
2025-10-21,1462.26,涨↑,60.2,跌↓,✗,-0.24%,1.1863
2025-10-22,1458.7,涨↑,57.4,涨↑,✓,+0.64%,1.1939
2025-10-23,1467.98,涨↑,52.3,跌↓,✗,-1.22%,1.1793
2025-10-24,1450.0,跌↓,49.7,跌↓,✓,-0.66%,1.1793
2025-10-27,1440.41,涨↑,52.8,涨↑,✓,+0.32%,1.183
2025-10-28,1445.0,涨↑,52.5,跌↓,✗,-0.91%,1.1723
2025-10-29,1431.9,涨↑,54.9,跌↓,✗,-0.36%,1.1681
2025-10-30,1426.74,涨↑,55.9,涨↑,✓,+0.23%,1.1708
2025-10-31,1430.01,跌↓,49.9,涨↑,✗,+0.35%,1.1708
2025-11-03,1435.0,跌↓,45.9,跌↓,✓,-0.42%,1.1708
2025-11-04,1429.0,涨↑,51.7,跌↓,✗,-0.62%,1.1634
2025-11-05,1420.08,涨↑,58.3,涨↑,✓,+1.06%,1.1758
2025-11-06,1435.13,涨↑,55.0,跌↓,✗,-0.13%,1.1743
2025-11-07,1433.33,涨↑,55.6,涨↑,✓,+2.02%,1.198
2025-10-13,1419.2,跌↓,51.3,涨↑,✗,+2.24%,1.198
2025-10-14,1451.02,跌↓,38.9,涨↑,✗,+0.76%,1.198
2025-10-15,1462.0,跌↓,40.2,涨↑,✗,+1.57%,1.198
2025-10-16,1484.91,跌↓,43.9,跌↓,✓,-2.01%,1.198
2025-10-17,1455.0,涨↑,54.3,涨↑,✓,+0.20%,1.2005
2025-10-20,1457.93,涨↑,57.2,涨↑,✓,+0.30%,1.204
2025-10-21,1462.26,涨↑,60.9,跌↓,✗,-0.24%,1.2011
2025-10-22,1458.7,涨↑,60.4,涨↑,✓,+0.64%,1.2087
2025-10-23,1467.98,跌↓,48.0,跌↓,✓,-1.22%,1.2087
2025-10-24,1450.0,跌↓,48.3,跌↓,✓,-0.66%,1.2087
2025-10-27,1440.41,跌↓,50.9,涨↑,✗,+0.32%,1.2087
2025-10-28,1445.0,涨↑,56.0,跌↓,✗,-0.91%,1.1978
2025-10-29,1431.9,涨↑,53.2,跌↓,✗,-0.36%,1.1935
2025-10-30,1426.74,跌↓,52.2,涨↑,✗,+0.23%,1.1935
2025-10-31,1430.01,跌↓,51.2,涨↑,✗,+0.35%,1.1935
2025-11-03,1435.0,跌↓,46.8,跌↓,✓,-0.42%,1.1935
2025-11-04,1429.0,跌↓,49.2,跌↓,✓,-0.62%,1.1935
2025-11-05,1420.08,涨↑,54.0,涨↑,✓,+1.06%,1.2061
2025-11-06,1435.13,跌↓,51.2,跌↓,✓,-0.13%,1.2061
2025-11-07,1433.33,涨↑,52.4,涨↑,✓,+2.02%,1.2305
2025-11-10,1462.3,跌↓,49.1,跌↓,✓,-0.23%,1.2305
2025-11-11,1458.99,涨↑,56.1,涨↑,✓,+0.42%,1.2357
2025-11-12,1465.15,涨↑,53.8,涨↑,✓,+0.36%,1.2401
2025-11-13,1470.38,涨↑,52.4,跌↓,✗,-0.94%,1.2285
2025-11-14,1456.6,涨↑,53.9,涨↑,✓,+0.99%,1.2406
2025-11-17,1471.0,跌↓,46.5,涨↑,✗,+0.34%,1.2406
2025-11-18,1476.0,跌↓,43.9,跌↓,✓,-0.34%,1.2406
2025-11-19,1471.01,跌↓,43.2,跌↓,✓,-0.27%,1.2406
2025-11-20,1467.11,涨↑,53.6,跌↓,✗,-0.03%,1.2402
2025-11-21,1466.6,涨↑,55.4,跌↓,✗,-1.00%,1.2278
2025-10-27,1440.41,跌↓,45.8,涨↑,✗,+0.32%,1.2278
2025-10-28,1445.0,涨↑,55.2,跌↓,✗,-0.91%,1.2167
2025-10-29,1431.9,涨↑,52.4,跌↓,✗,-0.36%,1.2123
2025-10-30,1426.74,跌↓,50.6,涨↑,✗,+0.23%,1.2123
2025-10-31,1430.01,跌↓,48.4,涨↑,✗,+0.35%,1.2123
2025-11-03,1435.0,跌↓,47.3,跌↓,✓,-0.42%,1.2123
2025-11-04,1429.0,涨↑,52.2,跌↓,✗,-0.62%,1.2047
2025-11-05,1420.08,涨↑,55.9,涨↑,✓,+1.06%,1.2175
2025-11-06,1435.13,涨↑,53.5,跌↓,✗,-0.13%,1.216
2025-11-07,1433.33,涨↑,55.6,涨↑,✓,+2.02%,1.2406
2025-11-10,1462.3,跌↓,50.6,跌↓,✓,-0.23%,1.2406
2025-11-11,1458.99,涨↑,57.8,涨↑,✓,+0.42%,1.2458
2025-11-12,1465.15,涨↑,51.7,涨↑,✓,+0.36%,1.2502
2025-11-13,1470.38,涨↑,52.7,跌↓,✗,-0.94%,1.2385
2025-11-14,1456.6,涨↑,53.9,涨↑,✓,+0.99%,1.2508
2025-11-17,1471.0,跌↓,48.4,涨↑,✗,+0.34%,1.2508
2025-11-18,1476.0,跌↓,44.3,跌↓,✓,-0.34%,1.2508
2025-11-19,1471.01,跌↓,45.0,跌↓,✓,-0.27%,1.2508
2025-11-20,1467.11,跌↓,50.3,跌↓,✓,-0.03%,1.2508
2025-11-21,1466.6,涨↑,52.1,跌↓,✗,-1.00%,1.2383
2025-11-24,1452.0,跌↓,47.3,跌↓,✓,-0.51%,1.2383
2025-11-25,1444.65,涨↑,52.8,涨↑,✓,+0.31%,1.2422
2025-11-26,1449.15,涨↑,53.3,跌↓,✗,-0.13%,1.2406
2025-11-27,1447.3,跌↓,43.2,涨↑,✗,+0.22%,1.2406
2025-11-28,1450.5,跌↓,45.5,跌↓,✓,-0.17%,1.2406
2025-12-01,1448.0,跌↓,39.9,跌↓,✓,-0.83%,1.2406
2025-12-02,1436.03,跌↓,44.6,跌↓,✓,-0.48%,1.2406
2025-12-03,1429.1,跌↓,48.4,跌↓,✓,-0.36%,1.2406
2025-12-04,1423.98,涨↑,51.8,涨↑,✓,+0.42%,1.2458
2025-12-05,1430.01,跌↓,44.8,跌↓,✓,-0.82%,1.2458
2025-11-10,1462.3,跌↓,48.7,跌↓,✓,-0.23%,1.2458
2025-11-11,1458.99,涨↑,58.3,涨↑,✓,+0.42%,1.2511
2025-11-12,1465.15,跌↓,51.8,涨↑,✗,+0.36%,1.2511
2025-11-13,1470.38,涨↑,57.5,跌↓,✗,-0.94%,1.2394
2025-11-14,1456.6,涨↑,55.6,涨↑,✓,+0.99%,1.2516
2025-11-17,1471.0,跌↓,48.9,涨↑,✗,+0.34%,1.2516
2025-11-18,1476.0,跌↓,45.0,跌↓,✓,-0.34%,1.2516
2025-11-19,1471.01,跌↓,45.3,跌↓,✓,-0.27%,1.2516
2025-11-20,1467.11,涨↑,53.9,跌↓,✗,-0.03%,1.2512
2025-11-21,1466.6,涨↑,58.9,跌↓,✗,-1.00%,1.2387
2025-11-24,1452.0,跌↓,48.9,跌↓,✓,-0.51%,1.2387
2025-11-25,1444.65,涨↑,54.7,涨↑,✓,+0.31%,1.2426
2025-11-26,1449.15,跌↓,52.0,跌↓,✓,-0.13%,1.2426
2025-11-27,1447.3,跌↓,40.3,涨↑,✗,+0.22%,1.2426
2025-11-28,1450.5,跌↓,40.4,跌↓,✓,-0.17%,1.2426
2025-12-01,1448.0,跌↓,36.8,跌↓,✓,-0.83%,1.2426
2025-12-02,1436.03,跌↓,48.3,跌↓,✓,-0.48%,1.2426
2025-12-03,1429.1,涨↑,57.1,跌↓,✗,-0.36%,1.2382
2025-12-04,1423.98,涨↑,57.4,涨↑,✓,+0.42%,1.2434
2025-12-05,1430.01,跌↓,51.4,跌↓,✓,-0.82%,1.2434
2025-12-08,1418.22,跌↓,50.5,跌↓,✓,-1.21%,1.2434
2025-12-09,1401.01,涨↑,52.4,涨↑,✓,+0.13%,1.245
2025-12-10,1402.8,涨↑,54.8,涨↑,✓,+0.66%,1.2531
2025-12-11,1411.99,跌↓,50.3,涨↑,✗,+0.61%,1.2531
2025-12-12,1420.65,跌↓,48.5,涨↑,✗,+0.38%,1.2531
2025-12-15,1426.0,跌↓,47.1,跌↓,✓,-0.28%,1.2531
2025-12-16,1422.0,涨↑,56.1,涨↑,✓,+0.78%,1.2629
2025-12-17,1433.1,涨↑,56.2,跌↓,✗,-0.15%,1.2611
2025-12-18,1431.0,涨↑,64.6,跌↓,✗,-1.47%,1.2426
2025-12-19,1410.0,涨↑,63.3,跌↓,✗,-0.12%,1.241
2025-11-24,1452.0,跌↓,47.0,跌↓,✓,-0.51%,1.241
2025-11-25,1444.65,涨↑,54.8,涨↑,✓,+0.31%,1.2449
2025-11-26,1449.15,跌↓,51.7,跌↓,✓,-0.13%,1.2449
2025-11-27,1447.3,跌↓,41.5,涨↑,✗,+0.22%,1.2449
2025-11-28,1450.5,跌↓,40.4,跌↓,✓,-0.17%,1.2449
2025-12-01,1448.0,跌↓,36.4,跌↓,✓,-0.83%,1.2449
2025-12-02,1436.03,跌↓,47.5,跌↓,✓,-0.48%,1.2449
2025-12-03,1429.1,涨↑,55.7,跌↓,✗,-0.36%,1.2404
2025-12-04,1423.98,涨↑,57.3,涨↑,✓,+0.42%,1.2457
2025-12-05,1430.01,跌↓,51.0,跌↓,✓,-0.82%,1.2457
2025-12-08,1418.22,跌↓,48.5,跌↓,✓,-1.21%,1.2457
2025-12-09,1401.01,涨↑,53.8,涨↑,✓,+0.13%,1.2473
2025-12-10,1402.8,涨↑,56.1,涨↑,✓,+0.66%,1.2555
2025-12-11,1411.99,跌↓,50.4,涨↑,✗,+0.61%,1.2555
2025-12-12,1420.65,跌↓,48.5,涨↑,✗,+0.38%,1.2555
2025-12-15,1426.0,跌↓,44.6,跌↓,✓,-0.28%,1.2555
2025-12-16,1422.0,涨↑,57.3,涨↑,✓,+0.78%,1.2653
2025-12-17,1433.1,涨↑,53.1,跌↓,✗,-0.15%,1.2634
2025-12-18,1431.0,涨↑,63.6,跌↓,✗,-1.47%,1.2449
2025-12-19,1410.0,涨↑,63.5,跌↓,✗,-0.12%,1.2433
2025-12-22,1408.26,涨↑,68.4,跌↓,✗,-0.03%,1.243
2025-12-23,1407.86,涨↑,57.4,跌↓,✗,-0.49%,1.2368
2025-12-24,1400.9,跌↓,51.1,涨↑,✗,+0.95%,1.2368
2025-12-25,1414.17,跌↓,50.2,跌↓,✓,-0.00%,1.2368
2025-12-26,1414.13,跌↓,49.2,跌↓,✓,-0.86%,1.2368
2025-12-29,1402.0,涨↑,57.2,跌↓,✗,-0.88%,1.226
2025-12-30,1389.72,涨↑,60.3,跌↓,✗,-0.90%,1.2149
2025-12-31,1377.18,涨↑,57.5,涨↑,✓,+3.54%,1.258
2026-01-05,1426.0,跌↓,51.5,涨↑,✗,+0.14%,1.258
2026-01-06,1428.01,涨↑,59.0,跌↓,✗,-0.33%,1.2539
2025-12-08,1418.22,跌↓,45.6,跌↓,✓,-1.21%,1.2539
2025-12-09,1401.01,跌↓,49.9,涨↑,✗,+0.13%,1.2539
2025-12-10,1402.8,涨↑,53.4,涨↑,✓,+0.66%,1.2621
2025-12-11,1411.99,跌↓,47.1,涨↑,✗,+0.61%,1.2621
2025-12-12,1420.65,跌↓,47.6,涨↑,✗,+0.38%,1.2621
2025-12-15,1426.0,跌↓,42.4,跌↓,✓,-0.28%,1.2621
2025-12-16,1422.0,涨↑,54.8,涨↑,✓,+0.78%,1.272
2025-12-17,1433.1,跌↓,49.3,跌↓,✓,-0.15%,1.272
2025-12-18,1431.0,涨↑,62.3,跌↓,✗,-1.47%,1.2533
2025-12-19,1410.0,涨↑,62.5,跌↓,✗,-0.12%,1.2518
2025-12-22,1408.26,涨↑,67.8,跌↓,✗,-0.03%,1.2514
2025-12-23,1407.86,涨↑,58.4,跌↓,✗,-0.49%,1.2452
2025-12-24,1400.9,跌↓,52.8,涨↑,✗,+0.95%,1.2452
2025-12-25,1414.17,跌↓,47.2,跌↓,✓,-0.00%,1.2452
2025-12-26,1414.13,涨↑,52.9,跌↓,✗,-0.86%,1.2345
2025-12-29,1402.0,涨↑,55.5,跌↓,✗,-0.88%,1.2237
2025-12-30,1389.72,涨↑,57.0,跌↓,✗,-0.90%,1.2127
2025-12-31,1377.18,涨↑,56.5,涨↑,✓,+3.54%,1.2557
2026-01-05,1426.0,跌↓,50.3,涨↑,✗,+0.14%,1.2557
2026-01-06,1428.01,涨↑,57.5,跌↓,✗,-0.33%,1.2516
2026-01-07,1423.36,涨↑,61.4,跌↓,✗,-0.78%,1.2419
2026-01-08,1412.3,涨↑,66.1,涨↑,✓,+0.48%,1.2478
2026-01-09,1419.1,涨↑,65.4,涨↑,✓,+0.29%,1.2515
2026-01-12,1423.23,涨↑,55.4,跌↓,✗,-0.86%,1.2407
2026-01-13,1411.0,涨↑,54.0,跌↓,✗,-0.92%,1.2293
2026-01-14,1398.01,涨↑,61.0,跌↓,✗,-0.65%,1.2213
2026-01-15,1388.89,涨↑,63.5,跌↓,✗,-0.50%,1.2152
2026-01-16,1382.0,涨↑,55.9,跌↓,✗,-0.43%,1.2099
2026-01-19,1376.0,涨↑,61.1,跌↓,✗,-0.18%,1.2078
2026-01-20,1373.55,涨↑,58.8,跌↓,✗,-1.64%,1.188
2025-12-22,1408.26,涨↑,65.6,跌↓,✗,-0.03%,1.1877
2025-12-23,1407.86,涨↑,57.8,跌↓,✗,-0.49%,1.1818
2025-12-24,1400.9,跌↓,52.4,涨↑,✗,+0.95%,1.1818
2025-12-25,1414.17,跌↓,48.5,跌↓,✓,-0.00%,1.1818
2025-12-26,1414.13,跌↓,51.8,跌↓,✓,-0.86%,1.1818
2025-12-29,1402.0,涨↑,55.1,跌↓,✗,-0.88%,1.1714
2025-12-30,1389.72,涨↑,57.4,跌↓,✗,-0.90%,1.1609
2025-12-31,1377.18,涨↑,57.7,涨↑,✓,+3.54%,1.202
2026-01-05,1426.0,跌↓,51.7,涨↑,✗,+0.14%,1.202
2026-01-06,1428.01,涨↑,54.4,跌↓,✗,-0.33%,1.1981
2026-01-07,1423.36,涨↑,58.7,跌↓,✗,-0.78%,1.1888
2026-01-08,1412.3,涨↑,62.3,涨↑,✓,+0.48%,1.1945
2026-01-09,1419.1,涨↑,63.9,涨↑,✓,+0.29%,1.198
2026-01-12,1423.23,跌↓,50.3,跌↓,✓,-0.86%,1.198
2026-01-13,1411.0,跌↓,51.7,跌↓,✓,-0.92%,1.198
2026-01-14,1398.01,涨↑,60.7,跌↓,✗,-0.65%,1.1902
2026-01-15,1388.89,涨↑,60.4,跌↓,✗,-0.50%,1.1843
2026-01-16,1382.0,涨↑,56.3,跌↓,✗,-0.43%,1.1791
2026-01-19,1376.0,涨↑,60.1,跌↓,✗,-0.18%,1.177
2026-01-20,1373.55,涨↑,60.7,跌↓,✗,-1.64%,1.1578
2026-01-21,1351.06,涨↑,54.9,跌↓,✗,-0.81%,1.1483
2026-01-22,1340.06,涨↑,56.2,跌↓,✗,-0.23%,1.1457
2026-01-23,1337.0,涨↑,60.9,涨↑,✓,+0.37%,1.15
2026-01-26,1342.0,跌↓,45.8,涨↑,✗,+0.08%,1.15
2026-01-27,1343.01,跌↓,48.8,跌↓,✓,-1.44%,1.15
2026-01-28,1323.69,跌↓,45.5,涨↑,✗,+8.61%,1.15
2026-01-29,1437.72,跌↓,41.9,跌↓,✓,-2.55%,1.15
2026-01-30,1401.0,跌↓,48.6,涨↑,✗,+1.86%,1.15
2026-02-02,1427.0,涨↑,56.2,涨↑,✓,+3.36%,1.1886
2026-02-03,1474.92,跌↓,50.7,涨↑,✗,+3.40%,1.1886
2026-01-07,1423.36,涨↑,58.8,跌↓,✗,-0.78%,1.1794
2026-01-08,1412.3,涨↑,60.8,涨↑,✓,+0.48%,1.1851
2026-01-09,1419.1,涨↑,63.3,涨↑,✓,+0.29%,1.1885
2026-01-12,1423.23,跌↓,50.9,跌↓,✓,-0.86%,1.1885
2026-01-13,1411.0,跌↓,49.8,跌↓,✓,-0.92%,1.1885
2026-01-14,1398.01,跌↓,51.3,跌↓,✓,-0.65%,1.1885
2026-01-15,1388.89,涨↑,53.8,跌↓,✗,-0.50%,1.1826
2026-01-16,1382.0,跌↓,51.7,跌↓,✓,-0.43%,1.1826
2026-01-19,1376.0,涨↑,59.0,跌↓,✗,-0.18%,1.1805
2026-01-20,1373.55,涨↑,61.3,跌↓,✗,-1.64%,1.1612
2026-01-21,1351.06,涨↑,55.0,跌↓,✗,-0.81%,1.1517
2026-01-22,1340.06,涨↑,53.6,跌↓,✗,-0.23%,1.1491
2026-01-23,1337.0,涨↑,59.6,涨↑,✓,+0.37%,1.1534
2026-01-26,1342.0,跌↓,46.1,涨↑,✗,+0.08%,1.1534
2026-01-27,1343.01,跌↓,46.6,跌↓,✓,-1.44%,1.1534
2026-01-28,1323.69,跌↓,44.4,涨↑,✗,+8.61%,1.1534
2026-01-29,1437.72,跌↓,49.2,跌↓,✓,-2.55%,1.1534
2026-01-30,1401.0,跌↓,43.4,涨↑,✗,+1.86%,1.1534
2026-02-02,1427.0,涨↑,56.8,涨↑,✓,+3.36%,1.1921
2026-02-03,1474.92,跌↓,53.3,涨↑,✗,+3.40%,1.1921
2026-02-04,1525.0,跌↓,45.8,涨↑,✗,+1.97%,1.1921
2026-02-05,1555.0,跌↓,41.8,跌↓,✓,-2.57%,1.1921
2026-02-06,1515.01,跌↓,51.9,涨↑,✗,+0.66%,1.1921
2026-02-09,1524.96,涨↑,55.3,跌↓,✗,-1.32%,1.1764
2026-02-10,1504.8,涨↑,57.0,跌↓,✗,-0.03%,1.176
2026-02-11,1504.33,涨↑,58.8,跌↓,✗,-1.18%,1.1621
2026-02-12,1486.6,涨↑,54.2,跌↓,✗,-0.09%,1.1611
2026-02-13,1485.3,跌↓,47.3,跌↓,✓,-1.25%,1.1611
2026-02-24,1466.8,跌↓,49.7,涨↑,✗,+1.69%,1.1611
2026-02-25,1491.66,跌↓,43.3,跌↓,✓,-1.71%,1.1611
2026-01-21,1351.06,跌↓,46.9,跌↓,✓,-0.81%,1.1611
2026-01-22,1340.06,跌↓,45.1,跌↓,✓,-0.23%,1.1611
2026-01-23,1337.0,跌↓,52.4,涨↑,✗,+0.37%,1.1611
2026-01-26,1342.0,跌↓,42.7,涨↑,✗,+0.08%,1.1611
2026-01-27,1343.01,跌↓,43.4,跌↓,✓,-1.44%,1.1611
2026-01-28,1323.69,跌↓,40.2,涨↑,✗,+8.61%,1.1611
2026-01-29,1437.72,跌↓,49.8,跌↓,✓,-2.55%,1.1611
2026-01-30,1401.0,跌↓,47.4,涨↑,✗,+1.86%,1.1611
2026-02-02,1427.0,涨↑,59.4,涨↑,✓,+3.36%,1.2001
2026-02-03,1474.92,涨↑,56.7,涨↑,✓,+3.40%,1.2409
2026-02-04,1525.0,跌↓,46.3,涨↑,✗,+1.97%,1.2409
2026-02-05,1555.0,跌↓,41.9,跌↓,✓,-2.57%,1.2409
2026-02-06,1515.01,跌↓,52.5,涨↑,✗,+0.66%,1.2409
2026-02-09,1524.96,涨↑,59.1,跌↓,✗,-1.32%,1.2245
2026-02-10,1504.8,涨↑,58.1,跌↓,✗,-0.03%,1.2241
2026-02-11,1504.33,涨↑,59.8,跌↓,✗,-1.18%,1.2096
2026-02-12,1486.6,跌↓,51.0,跌↓,✓,-0.09%,1.2096
2026-02-13,1485.3,跌↓,47.1,跌↓,✓,-1.25%,1.2096
2026-02-24,1466.8,跌↓,46.5,涨↑,✗,+1.69%,1.2096
2026-02-25,1491.66,跌↓,41.7,跌↓,✓,-1.71%,1.2096
2026-02-26,1466.21,跌↓,41.5,跌↓,✓,-0.76%,1.2096
2026-02-27,1455.02,跌↓,49.6,跌↓,✓,-1.02%,1.2096
2026-03-02,1440.11,跌↓,52.2,跌↓,✓,-0.97%,1.2096
2026-03-03,1426.19,跌↓,49.6,跌↓,✓,-1.75%,1.2096
2026-03-04,1401.18,跌↓,53.5,跌↓,✓,-0.15%,1.2096
2026-03-05,1399.04,涨↑,58.6,涨↑,✓,+0.21%,1.2122
2026-03-06,1402.0,跌↓,53.2,跌↓,✓,-0.36%,1.2122
2026-03-09,1397.0,跌↓,48.2,涨↑,✗,+0.35%,1.2122
2026-03-10,1401.88,跌↓,47.9,跌↓,✓,-0.13%,1.2122
2026-03-11,1400.0,跌↓,43.8,跌↓,✓,-0.57%,1.2122
2026-02-04,1525.0,涨↑,54.8,涨↑,✓,+1.97%,1.2361
2026-02-05,1555.0,跌↓,48.6,跌↓,✓,-2.57%,1.2361
2026-02-06,1515.01,涨↑,56.4,涨↑,✓,+0.66%,1.2442
2026-02-09,1524.96,涨↑,57.8,跌↓,✗,-1.32%,1.2277
2026-02-10,1504.8,涨↑,59.1,跌↓,✗,-0.03%,1.2273
2026-02-11,1504.33,涨↑,59.3,跌↓,✗,-1.18%,1.2129
2026-02-12,1486.6,跌↓,51.2,跌↓,✓,-0.09%,1.2129
2026-02-13,1485.3,跌↓,45.4,跌↓,✓,-1.25%,1.2129
2026-02-24,1466.8,跌↓,47.4,涨↑,✗,+1.69%,1.2129
2026-02-25,1491.66,跌↓,43.1,跌↓,✓,-1.71%,1.2129
2026-02-26,1466.21,跌↓,42.0,跌↓,✓,-0.76%,1.2129
2026-02-27,1455.02,跌↓,47.8,跌↓,✓,-1.02%,1.2129
2026-03-02,1440.11,跌↓,50.4,跌↓,✓,-0.97%,1.2129
2026-03-03,1426.19,跌↓,48.9,跌↓,✓,-1.75%,1.2129
2026-03-04,1401.18,跌↓,53.7,跌↓,✓,-0.15%,1.2129
2026-03-05,1399.04,涨↑,58.7,涨↑,✓,+0.21%,1.2154
2026-03-06,1402.0,跌↓,51.2,跌↓,✓,-0.36%,1.2154
2026-03-09,1397.0,跌↓,48.8,涨↑,✗,+0.35%,1.2154
2026-03-10,1401.88,跌↓,45.5,跌↓,✓,-0.13%,1.2154
2026-03-11,1400.0,跌↓,44.7,跌↓,✓,-0.57%,1.2154
2026-03-12,1392.0,跌↓,49.5,涨↑,✗,+1.55%,1.2154
2026-03-13,1413.64,跌↓,49.5,涨↑,✗,+3.29%,1.2154
2026-03-16,1460.18,跌↓,49.8,涨↑,✗,+1.70%,1.2154
2026-03-17,1485.0,跌↓,50.3,跌↓,✓,-1.09%,1.2154
2026-03-18,1468.8,涨↑,59.9,跌↓,✗,-1.08%,1.2023
2026-03-19,1452.87,涨↑,64.4,跌↓,✗,-0.54%,1.1957
2026-03-20,1445.0,涨↑,66.1,跌↓,✗,-2.56%,1.1652
2026-03-23,1408.07,涨↑,62.8,跌↓,✗,-0.05%,1.1646
2026-03-24,1407.33,涨↑,55.3,涨↑,✓,+0.21%,1.167
2026-03-25,1410.27,跌↓,50.4,跌↓,✓,-0.64%,1.167
2026-02-26,1466.21,跌↓,42.5,跌↓,✓,-0.76%,1.167
2026-02-27,1455.02,跌↓,46.2,跌↓,✓,-1.02%,1.167
2026-03-02,1440.11,跌↓,48.7,跌↓,✓,-0.97%,1.167
2026-03-03,1426.19,跌↓,47.5,跌↓,✓,-1.75%,1.167
2026-03-04,1401.18,跌↓,52.6,跌↓,✓,-0.15%,1.167
2026-03-05,1399.04,跌↓,54.6,涨↑,✗,+0.21%,1.167
2026-03-06,1402.0,跌↓,50.6,跌↓,✓,-0.36%,1.167
2026-03-09,1397.0,跌↓,51.7,涨↑,✗,+0.35%,1.167
2026-03-10,1401.88,跌↓,45.1,跌↓,✓,-0.13%,1.167
2026-03-11,1400.0,跌↓,46.7,跌↓,✓,-0.57%,1.167
2026-03-12,1392.0,跌↓,49.0,涨↑,✗,+1.55%,1.167
2026-03-13,1413.64,跌↓,49.4,涨↑,✗,+3.29%,1.167
2026-03-16,1460.18,跌↓,53.4,涨↑,✗,+1.70%,1.167
2026-03-17,1485.0,跌↓,54.3,跌↓,✓,-1.09%,1.167
2026-03-18,1468.8,涨↑,62.0,跌↓,✗,-1.08%,1.1544
2026-03-19,1452.87,涨↑,63.6,跌↓,✗,-0.54%,1.1481
2026-03-20,1445.0,涨↑,63.1,跌↓,✗,-2.56%,1.1188
2026-03-23,1408.07,涨↑,65.1,跌↓,✗,-0.05%,1.1182
